n,T_n,v_2,multiplier,log_drift
9053001,6789751,2,0.75,-0.287682
9054001,6790501,2,0.75,-0.287682
9055001,6791251,2,0.75,-0.287682
9056001,6792001,2,0.75,-0.287682
9057001,6792751,2,0.75,-0.287682
9058001,6793501,2,0.75,-0.287682
9059001,6794251,2,0.75,-0.287682
9060001,6795001,2,0.75,-0.287682
9061001,6795751,2,0.75,-0.287682
9062001,6796501,2,0.75,-0.287682
9063001,6797251,2,0.75,-0.287682
9064001,6798001,2,0.75,-0.287682
9065001,6798751,2,0.75,-0.287682
9066001,6799501,2,0.75,-0.287682
9067001,6800251,2,0.75,-0.287682
9068001,6801001,2,0.75,-0.287682
9069001,6801751,2,0.75,-0.287682
9070001,6802501,2,0.75,-0.287682
9071001,6803251,2,0.75,-0.287682
9072001,6804001,2,0.75,-0.287682
9073001,6804751,2,0.75,-0.287682
9074001,6805501,2,0.75,-0.287682
9075001,6806251,2,0.75,-0.287682
9076001,6807001,2,0.75,-0.287682
9077001,6807751,2,0.75,-0.287682
9078001,6808501,2,0.75,-0.287682
9079001,6809251,2,0.75,-0.287682
9080001,6810001,2,0.75,-0.287682
9081001,6810751,2,0.75,-0.287682
9082001,6811501,2,0.75,-0.287682
9083001,6812251,2,0.75,-0.287682
9084001,6813001,2,0.75,-0.287682
9085001,6813751,2,0.75,-0.287682
9086001,6814501,2,0.75,-0.287682
9087001,6815251,2,0.75,-0.287682
9088001,6816001,2,0.75,-0.287682
9089001,6816751,2,0.75,-0.287682
9090001,6817501,2,0.75,-0.287682
9091001,6818251,2,0.75,-0.287682
9092001,6819001,2,0.75,-0.287682
9093001,6819751,2,0.75,-0.287682
9094001,6820501,2,0.75,-0.287682
9095001,6821251,2,0.75,-0.287682
9096001,6822001,2,0.75,-0.287682
9097001,6822751,2,0.75,-0.287682
9098001,6823501,2,0.75,-0.287682
9099001,6824251,2,0.75,-0.287682
9100001,6825001,2,0.75,-0.287682
9101001,6825751,2,0.75,-0.287682
9102001,6826501,2,0.75,-0.287682
9103001,6827251,2,0.75,-0.287682
9104001,6828001,2,0.75,-0.287682
9105001,6828751,2,0.75,-0.287682
9106001,6829501,2,0.75,-0.287682
9107001,6830251,2,0.75,-0.287682
9108001,6831001,2,0.75,-0.287682
9109001,6831751,2,0.75,-0.287682
9110001,6832501,2,0.75,-0.287682
9111001,6833251,2,0.75,-0.287682
9112001,6834001,2,0.75,-0.287682
9113001,6834751,2,0.75,-0.287682
9114001,6835501,2,0.75,-0.287682
9115001,6836251,2,0.75,-0.287682
9116001,6837001,2,0.75,-0.287682
9117001,6837751,2,0.75,-0.287682
9118001,6838501,2,0.75,-0.287682
9119001,6839251,2,0.75,-0.287682
9120001,6840001,2,0.75,-0.287682
9121001,6840751,2,0.75,-0.287682
9122001,6841501,2,0.75,-0.287682
9123001,6842251,2,0.75,-0.287682
9124001,6843001,2,0.75,-0.287682
9125001,6843751,2,0.75,-0.287682
9126001,6844501,2,0.75,-0.287682
9127001,6845251,2,0.75,-0.287682
9128001,6846001,2,0.75,-0.287682
9129001,6846751,2,0.75,-0.287682
9130001,6847501,2,0.75,-0.287682
9131001,6848251,2,0.75,-0.287682
9132001,6849001,2,0.75,-0.287682
9133001,6849751,2,0.75,-0.287682
9134001,6850501,2,0.75,-0.287682
9135001,6851251,2,0.75,-0.287682
9136001,6852001,2,0.75,-0.287682
9137001,6852751,2,0.75,-0.287682
9138001,6853501,2,0.75,-0.287682
9139001,6854251,2,0.75,-0.287682
9140001,6855001,2,0.75,-0.287682
9141001,6855751,2,0.75,-0.287682
9142001,6856501,2,0.75,-0.287682
9143001,6857251,2,0.75,-0.287682
9144001,6858001,2,0.75,-0.287682
9145001,6858751,2,0.75,-0.287682
9146001,6859501,2,0.75,-0.287682
9147001,6860251,2,0.75,-0.287682
9148001,6861001,2,0.75,-0.287682
9149001,6861751,2,0.75,-0.287682
9150001,6862501,2,0.75,-0.287682
9151001,6863251,2,0.75,-0.287682
9152001,6864001,2,0.75,-0.287682
9153001,6864751,2,0.75,-0.287682
9154001,6865501,2,0.75,-0.287682
9155001,6866251,2,0.75,-0.287682
9156001,6867001,2,0.75,-0.287682
9157001,6867751,2,0.75,-0.287682
9158001,6868501,2,0.75,-0.287682
9159001,6869251,2,0.75,-0.287682
9160001,6870001,2,0.75,-0.287682
9161001,6870751,2,0.75,-0.287682
9162001,6871501,2,0.75,-0.287682
9163001,6872251,2,0.75,-0.287682
9164001,6873001,2,0.75,-0.287682
9165001,6873751,2,0.75,-0.287682
9166001,6874501,2,0.75,-0.287682
9167001,6875251,2,0.75,-0.287682
9168001,6876001,2,0.75,-0.287682
9169001,6876751,2,0.75,-0.287682
9170001,6877501,2,0.75,-0.287682
9171001,6878251,2,0.75,-0.287682
9172001,6879001,2,0.75,-0.287682
9173001,6879751,2,0.75,-0.287682
9174001,6880501,2,0.75,-0.287682
9175001,6881251,2,0.75,-0.287682
9176001,6882001,2,0.75,-0.287682
9177001,6882751,2,0.75,-0.287682
9178001,6883501,2,0.75,-0.287682
9179001,6884251,2,0.75,-0.287682
9180001,6885001,2,0.75,-0.287682
9181001,6885751,2,0.75,-0.287682
9182001,6886501,2,0.75,-0.287682
9183001,6887251,2,0.75,-0.287682
9184001,6888001,2,0.75,-0.287682
9185001,6888751,2,0.75,-0.287682
9186001,6889501,2,0.75,-0.287682
9187001,6890251,2,0.75,-0.287682
9188001,6891001,2,0.75,-0.287682
9189001,6891751,2,0.75,-0.287682
9190001,6892501,2,0.75,-0.287682
9191001,6893251,2,0.75,-0.287682
9192001,6894001,2,0.75,-0.287682
9193001,6894751,2,0.75,-0.287682
9194001,6895501,2,0.75,-0.287682
9195001,6896251,2,0.75,-0.287682
9196001,6897001,2,0.75,-0.287682
9197001,6897751,2,0.75,-0.287682
9198001,6898501,2,0.75,-0.287682
9199001,6899251,2,0.75,-0.287682
9200001,6900001,2,0.75,-0.287682
9201001,6900751,2,0.75,-0.287682
9202001,6901501,2,0.75,-0.287682
9203001,6902251,2,0.75,-0.287682
9204001,6903001,2,0.75,-0.287682
9205001,6903751,2,0.75,-0.287682
9206001,6904501,2,0.75,-0.287682
9207001,6905251,2,0.75,-0.287682
9208001,6906001,2,0.75,-0.287682
9209001,6906751,2,0.75,-0.287682
9210001,6907501,2,0.75,-0.287682
9211001,6908251,2,0.75,-0.287682
9212001,6909001,2,0.75,-0.287682
9213001,6909751,2,0.75,-0.287682
9214001,6910501,2,0.75,-0.287682
9215001,6911251,2,0.75,-0.287682
9216001,6912001,2,0.75,-0.287682
9217001,6912751,2,0.75,-0.287682
9218001,6913501,2,0.75,-0.287682
9219001,6914251,2,0.75,-0.287682
9220001,6915001,2,0.75,-0.287682
9221001,6915751,2,0.75,-0.287682
9222001,6916501,2,0.75,-0.287682
9223001,6917251,2,0.75,-0.287682
9224001,6918001,2,0.75,-0.287682
9225001,6918751,2,0.75,-0.287682
9226001,6919501,2,0.75,-0.287682
9227001,6920251,2,0.75,-0.287682
9228001,6921001,2,0.75,-0.287682
9229001,6921751,2,0.75,-0.287682
9230001,6922501,2,0.75,-0.287682
9231001,6923251,2,0.75,-0.287682
9232001,6924001,2,0.75,-0.287682
9233001,6924751,2,0.75,-0.287682
9234001,6925501,2,0.75,-0.287682
9235001,6926251,2,0.75,-0.287682
9236001,6927001,2,0.75,-0.287682
9237001,6927751,2,0.75,-0.287682
9238001,6928501,2,0.75,-0.287682
9239001,6929251,2,0.75,-0.287682
9240001,6930001,2,0.75,-0.287682
9241001,6930751,2,0.75,-0.287682
9242001,6931501,2,0.75,-0.287682
9243001,6932251,2,0.75,-0.287682
9244001,6933001,2,0.75,-0.287682
9245001,6933751,2,0.75,-0.287682
9246001,6934501,2,0.75,-0.287682
9247001,6935251,2,0.75,-0.287682
9248001,6936001,2,0.75,-0.287682
9249001,6936751,2,0.75,-0.287682
9250001,6937501,2,0.75,-0.287682
9251001,6938251,2,0.75,-0.287682
9252001,6939001,2,0.75,-0.287682
9253001,6939751,2,0.75,-0.287682
9254001,6940501,2,0.75,-0.287682
9255001,6941251,2,0.75,-0.287682
9256001,6942001,2,0.75,-0.287682
9257001,6942751,2,0.75,-0.287682
9258001,6943501,2,0.75,-0.287682
9259001,6944251,2,0.75,-0.287682
9260001,6945001,2,0.75,-0.287682
9261001,6945751,2,0.75,-0.287682
9262001,6946501,2,0.75,-0.287682
9263001,6947251,2,0.75,-0.287682
9264001,6948001,2,0.75,-0.287682
9265001,6948751,2,0.75,-0.287682
9266001,6949501,2,0.75,-0.287682
9267001,6950251,2,0.75,-0.287682
9268001,6951001,2,0.75,-0.287682
9269001,6951751,2,0.75,-0.287682
9270001,6952501,2,0.75,-0.287682
9271001,6953251,2,0.75,-0.287682
9272001,6954001,2,0.75,-0.287682
9273001,6954751,2,0.75,-0.287682
9274001,6955501,2,0.75,-0.287682
9275001,6956251,2,0.75,-0.287682
9276001,6957001,2,0.75,-0.287682
9277001,6957751,2,0.75,-0.287682
9278001,6958501,2,0.75,-0.287682
9279001,6959251,2,0.75,-0.287682
9280001,6960001,2,0.75,-0.287682
9281001,6960751,2,0.75,-0.287682
9282001,6961501,2,0.75,-0.287682
9283001,6962251,2,0.75,-0.287682
9284001,6963001,2,0.75,-0.287682
9285001,6963751,2,0.75,-0.287682
9286001,6964501,2,0.75,-0.287682
9287001,6965251,2,0.75,-0.287682
9288001,6966001,2,0.75,-0.287682
9289001,6966751,2,0.75,-0.287682
9290001,6967501,2,0.75,-0.287682
9291001,6968251,2,0.75,-0.287682
9292001,6969001,2,0.75,-0.287682
9293001,6969751,2,0.75,-0.287682
9294001,6970501,2,0.75,-0.287682
9295001,6971251,2,0.75,-0.287682
9296001,6972001,2,0.75,-0.287682
9297001,6972751,2,0.75,-0.287682
9298001,6973501,2,0.75,-0.287682
9299001,6974251,2,0.75,-0.287682
9300001,6975001,2,0.75,-0.287682
9301001,6975751,2,0.75,-0.287682
9302001,6976501,2,0.75,-0.287682
9303001,6977251,2,0.75,-0.287682
9304001,6978001,2,0.75,-0.287682
9305001,6978751,2,0.75,-0.287682
9306001,6979501,2,0.75,-0.287682
9307001,6980251,2,0.75,-0.287682
9308001,6981001,2,0.75,-0.287682
9309001,6981751,2,0.75,-0.287682
9310001,6982501,2,0.75,-0.287682
9311001,6983251,2,0.75,-0.287682
9312001,6984001,2,0.75,-0.287682
9313001,6984751,2,0.75,-0.287682
9314001,6985501,2,0.75,-0.287682
9315001,6986251,2,0.75,-0.287682
9316001,6987001,2,0.75,-0.287682
9317001,6987751,2,0.75,-0.287682
9318001,6988501,2,0.75,-0.287682
9319001,6989251,2,0.75,-0.287682
9320001,6990001,2,0.75,-0.287682
9321001,6990751,2,0.75,-0.287682
9322001,6991501,2,0.75,-0.287682
9323001,6992251,2,0.75,-0.287682
9324001,6993001,2,0.75,-0.287682
9325001,6993751,2,0.75,-0.287682
9326001,6994501,2,0.75,-0.287682
9327001,6995251,2,0.75,-0.287682
9328001,6996001,2,0.75,-0.287682
9329001,6996751,2,0.75,-0.287682
9330001,6997501,2,0.75,-0.287682
9331001,6998251,2,0.75,-0.287682
9332001,6999001,2,0.75,-0.287682
9333001,6999751,2,0.75,-0.287682
9334001,7000501,2,0.75,-0.287682
9335001,7001251,2,0.75,-0.287682
9336001,7002001,2,0.75,-0.287682
9337001,7002751,2,0.75,-0.287682
9338001,7003501,2,0.75,-0.287682
9339001,7004251,2,0.75,-0.287682
9340001,7005001,2,0.75,-0.287682
9341001,7005751,2,0.75,-0.287682
9342001,7006501,2,0.75,-0.287682
9343001,7007251,2,0.75,-0.287682
9344001,7008001,2,0.75,-0.287682
9345001,7008751,2,0.75,-0.287682
9346001,7009501,2,0.75,-0.287682
9347001,7010251,2,0.75,-0.287682
9348001,7011001,2,0.75,-0.287682
9349001,7011751,2,0.75,-0.287682
9350001,7012501,2,0.75,-0.287682
9351001,7013251,2,0.75,-0.287682
9352001,7014001,2,0.75,-0.287682
9353001,7014751,2,0.75,-0.287682
9354001,7015501,2,0.75,-0.287682
9355001,7016251,2,0.75,-0.287682
9356001,7017001,2,0.75,-0.287682
9357001,7017751,2,0.75,-0.287682
9358001,7018501,2,0.75,-0.287682
9359001,7019251,2,0.75,-0.287682
9360001,7020001,2,0.75,-0.287682
9361001,7020751,2,0.75,-0.287682
9362001,7021501,2,0.75,-0.287682
9363001,7022251,2,0.75,-0.287682
9364001,7023001,2,0.75,-0.287682
9365001,7023751,2,0.75,-0.287682
9366001,7024501,2,0.75,-0.287682
9367001,7025251,2,0.75,-0.287682
9368001,7026001,2,0.75,-0.287682
9369001,7026751,2,0.75,-0.287682
9370001,7027501,2,0.75,-0.287682
9371001,7028251,2,0.75,-0.287682
9372001,7029001,2,0.75,-0.287682
9373001,7029751,2,0.75,-0.287682
9374001,7030501,2,0.75,-0.287682
9375001,7031251,2,0.75,-0.287682
9376001,7032001,2,0.75,-0.287682
9377001,7032751,2,0.75,-0.287682
9378001,7033501,2,0.75,-0.287682
9379001,7034251,2,0.75,-0.287682
9380001,7035001,2,0.75,-0.287682
9381001,7035751,2,0.75,-0.287682
9382001,7036501,2,0.75,-0.287682
9383001,7037251,2,0.75,-0.287682
9384001,7038001,2,0.75,-0.287682
9385001,7038751,2,0.75,-0.287682
9386001,7039501,2,0.75,-0.287682
9387001,7040251,2,0.75,-0.287682
9388001,7041001,2,0.75,-0.287682
9389001,7041751,2,0.75,-0.287682
9390001,7042501,2,0.75,-0.287682
9391001,7043251,2,0.75,-0.287682
9392001,7044001,2,0.75,-0.287682
9393001,7044751,2,0.75,-0.287682
9394001,7045501,2,0.75,-0.287682
9395001,7046251,2,0.75,-0.287682
9396001,7047001,2,0.75,-0.287682
9397001,7047751,2,0.75,-0.287682
9398001,7048501,2,0.75,-0.287682
9399001,7049251,2,0.75,-0.287682
9400001,7050001,2,0.75,-0.287682
9401001,7050751,2,0.75,-0.287682
9402001,7051501,2,0.75,-0.287682
9403001,7052251,2,0.75,-0.287682
9404001,7053001,2,0.75,-0.287682
9405001,7053751,2,0.75,-0.287682
9406001,7054501,2,0.75,-0.287682
9407001,7055251,2,0.75,-0.287682
9408001,7056001,2,0.75,-0.287682
9409001,7056751,2,0.75,-0.287682
9410001,7057501,2,0.75,-0.287682
9411001,7058251,2,0.75,-0.287682
9412001,7059001,2,0.75,-0.287682
9413001,7059751,2,0.75,-0.287682
9414001,7060501,2,0.75,-0.287682
9415001,7061251,2,0.75,-0.287682
9416001,7062001,2,0.75,-0.287682
9417001,7062751,2,0.75,-0.287682
9418001,7063501,2,0.75,-0.287682
9419001,7064251,2,0.75,-0.287682
9420001,7065001,2,0.75,-0.287682
9421001,7065751,2,0.75,-0.287682
9422001,7066501,2,0.75,-0.287682
9423001,7067251,2,0.75,-0.287682
9424001,7068001,2,0.75,-0.287682
9425001,7068751,2,0.75,-0.287682
9426001,7069501,2,0.75,-0.287682
9427001,7070251,2,0.75,-0.287682
9428001,7071001,2,0.75,-0.287682
9429001,7071751,2,0.75,-0.287682
9430001,7072501,2,0.75,-0.287682
9431001,7073251,2,0.75,-0.287682
9432001,7074001,2,0.75,-0.287682
9433001,7074751,2,0.75,-0.287682
9434001,7075501,2,0.75,-0.287682
9435001,7076251,2,0.75,-0.287682
9436001,7077001,2,0.75,-0.287682
9437001,7077751,2,0.75,-0.287682
9438001,7078501,2,0.75,-0.287682
9439001,7079251,2,0.75,-0.287682
9440001,7080001,2,0.75,-0.287682
9441001,7080751,2,0.75,-0.287682
9442001,7081501,2,0.75,-0.287682
9443001,7082251,2,0.75,-0.287682
9444001,7083001,2,0.75,-0.287682
9445001,7083751,2,0.75,-0.287682
9446001,7084501,2,0.75,-0.287682
9447001,7085251,2,0.75,-0.287682
9448001,7086001,2,0.75,-0.287682
9449001,7086751,2,0.75,-0.287682
9450001,7087501,2,0.75,-0.287682
9451001,7088251,2,0.75,-0.287682
9452001,7089001,2,0.75,-0.287682
9453001,7089751,2,0.75,-0.287682
9454001,7090501,2,0.75,-0.287682
9455001,7091251,2,0.75,-0.287682
9456001,7092001,2,0.75,-0.287682
9457001,7092751,2,0.75,-0.287682
9458001,7093501,2,0.75,-0.287682
9459001,7094251,2,0.75,-0.287682
9460001,7095001,2,0.75,-0.287682
9461001,7095751,2,0.75,-0.287682
9462001,7096501,2,0.75,-0.287682
9463001,7097251,2,0.75,-0.287682
9464001,7098001,2,0.75,-0.287682
9465001,7098751,2,0.75,-0.287682
9466001,7099501,2,0.75,-0.287682
9467001,7100251,2,0.75,-0.287682
9468001,7101001,2,0.75,-0.287682
9469001,7101751,2,0.75,-0.287682
9470001,7102501,2,0.75,-0.287682
9471001,7103251,2,0.75,-0.287682
9472001,7104001,2,0.75,-0.287682
9473001,7104751,2,0.75,-0.287682
9474001,7105501,2,0.75,-0.287682
9475001,7106251,2,0.75,-0.287682
9476001,7107001,2,0.75,-0.287682
9477001,7107751,2,0.75,-0.287682
9478001,7108501,2,0.75,-0.287682
9479001,7109251,2,0.75,-0.287682
9480001,7110001,2,0.75,-0.287682
9481001,7110751,2,0.75,-0.287682
9482001,7111501,2,0.75,-0.287682
9483001,7112251,2,0.75,-0.287682
9484001,7113001,2,0.75,-0.287682
9485001,7113751,2,0.75,-0.287682
9486001,7114501,2,0.75,-0.287682
9487001,7115251,2,0.75,-0.287682
9488001,7116001,2,0.75,-0.287682
9489001,7116751,2,0.75,-0.287682
9490001,7117501,2,0.75,-0.287682
9491001,7118251,2,0.75,-0.287682
9492001,7119001,2,0.75,-0.287682
9493001,7119751,2,0.75,-0.287682
9494001,7120501,2,0.75,-0.287682
9495001,7121251,2,0.75,-0.287682
9496001,7122001,2,0.75,-0.287682
9497001,7122751,2,0.75,-0.287682
9498001,7123501,2,0.75,-0.287682
9499001,7124251,2,0.75,-0.287682
9500001,7125001,2,0.75,-0.287682
9501001,7125751,2,0.75,-0.287682
9502001,7126501,2,0.75,-0.287682
9503001,7127251,2,0.75,-0.287682
9504001,7128001,2,0.75,-0.287682
9505001,7128751,2,0.75,-0.287682
9506001,7129501,2,0.75,-0.287682
9507001,7130251,2,0.75,-0.287682
9508001,7131001,2,0.75,-0.287682
9509001,7131751,2,0.75,-0.287682
9510001,7132501,2,0.75,-0.287682
9511001,7133251,2,0.75,-0.287682
9512001,7134001,2,0.75,-0.287682
9513001,7134751,2,0.75,-0.287682
9514001,7135501,2,0.75,-0.287682
9515001,7136251,2,0.75,-0.287682
9516001,7137001,2,0.75,-0.287682
9517001,7137751,2,0.75,-0.287682
9518001,7138501,2,0.75,-0.287682
9519001,7139251,2,0.75,-0.287682
9520001,7140001,2,0.75,-0.287682
9521001,7140751,2,0.75,-0.287682
9522001,7141501,2,0.75,-0.287682
9523001,7142251,2,0.75,-0.287682
9524001,7143001,2,0.75,-0.287682
9525001,7143751,2,0.75,-0.287682
9526001,7144501,2,0.75,-0.287682
9527001,7145251,2,0.75,-0.287682
9528001,7146001,2,0.75,-0.287682
9529001,7146751,2,0.75,-0.287682
9530001,7147501,2,0.75,-0.287682
9531001,7148251,2,0.75,-0.287682
9532001,7149001,2,0.75,-0.287682
9533001,7149751,2,0.75,-0.287682
9534001,7150501,2,0.75,-0.287682
9535001,7151251,2,0.75,-0.287682
9536001,7152001,2,0.75,-0.287682
9537001,7152751,2,0.75,-0.287682
9538001,7153501,2,0.75,-0.287682
9539001,7154251,2,0.75,-0.287682
9540001,7155001,2,0.75,-0.287682
9541001,7155751,2,0.75,-0.287682
9542001,7156501,2,0.75,-0.287682
9543001,7157251,2,0.75,-0.287682
9544001,7158001,2,0.75,-0.287682
9545001,7158751,2,0.75,-0.287682
9546001,7159501,2,0.75,-0.287682
9547001,7160251,2,0.75,-0.287682
9548001,7161001,2,0.75,-0.287682
9549001,7161751,2,0.75,-0.287682
9550001,7162501,2,0.75,-0.287682
9551001,7163251,2,0.75,-0.287682
9552001,7164001,2,0.75,-0.287682
9553001,7164751,2,0.75,-0.287682
9554001,7165501,2,0.75,-0.287682
9555001,7166251,2,0.75,-0.287682
9556001,7167001,2,0.75,-0.287682
9557001,7167751,2,0.75,-0.287682
9558001,7168501,2,0.75,-0.287682
9559001,7169251,2,0.75,-0.287682
9560001,7170001,2,0.75,-0.287682
9561001,7170751,2,0.75,-0.287682
9562001,7171501,2,0.75,-0.287682
9563001,7172251,2,0.75,-0.287682
9564001,7173001,2,0.75,-0.287682
9565001,7173751,2,0.75,-0.287682
9566001,7174501,2,0.75,-0.287682
9567001,7175251,2,0.75,-0.287682
9568001,7176001,2,0.75,-0.287682
9569001,7176751,2,0.75,-0.287682
9570001,7177501,2,0.75,-0.287682
9571001,7178251,2,0.75,-0.287682
9572001,7179001,2,0.75,-0.287682
9573001,7179751,2,0.75,-0.287682
9574001,7180501,2,0.75,-0.287682
9575001,7181251,2,0.75,-0.287682
9576001,7182001,2,0.75,-0.287682
9577001,7182751,2,0.75,-0.287682
9578001,7183501,2,0.75,-0.287682
9579001,7184251,2,0.75,-0.287682
9580001,7185001,2,0.75,-0.287682
9581001,7185751,2,0.75,-0.287682
9582001,7186501,2,0.75,-0.287682
9583001,7187251,2,0.75,-0.287682
9584001,7188001,2,0.75,-0.287682
9585001,7188751,2,0.75,-0.287682
9586001,7189501,2,0.75,-0.287682
9587001,7190251,2,0.75,-0.287682
9588001,7191001,2,0.75,-0.287682
9589001,7191751,2,0.75,-0.287682
9590001,7192501,2,0.75,-0.287682
9591001,7193251,2,0.75,-0.287682
9592001,7194001,2,0.75,-0.287682
9593001,7194751,2,0.75,-0.287682
9594001,7195501,2,0.75,-0.287682
9595001,7196251,2,0.75,-0.287682
9596001,7197001,2,0.75,-0.287682
9597001,7197751,2,0.75,-0.287682
9598001,7198501,2,0.75,-0.287682
9599001,7199251,2,0.75,-0.287682
9600001,7200001,2,0.75,-0.287682
9601001,7200751,2,0.75,-0.287682
9602001,7201501,2,0.75,-0.287682
9603001,7202251,2,0.75,-0.287682
9604001,7203001,2,0.75,-0.287682
9605001,7203751,2,0.75,-0.287682
9606001,7204501,2,0.75,-0.287682
9607001,7205251,2,0.75,-0.287682
9608001,7206001,2,0.75,-0.287682
9609001,7206751,2,0.75,-0.287682
9610001,7207501,2,0.75,-0.287682
9611001,7208251,2,0.75,-0.287682
9612001,7209001,2,0.75,-0.287682
9613001,7209751,2,0.75,-0.287682
9614001,7210501,2,0.75,-0.287682
9615001,7211251,2,0.75,-0.287682
9616001,7212001,2,0.75,-0.287682
9617001,7212751,2,0.75,-0.287682
9618001,7213501,2,0.75,-0.287682
9619001,7214251,2,0.75,-0.287682
9620001,7215001,2,0.75,-0.287682
9621001,7215751,2,0.75,-0.287682
9622001,7216501,2,0.75,-0.287682
9623001,7217251,2,0.75,-0.287682
9624001,7218001,2,0.75,-0.287682
9625001,7218751,2,0.75,-0.287682
9626001,7219501,2,0.75,-0.287682
9627001,7220251,2,0.75,-0.287682
9628001,7221001,2,0.75,-0.287682
9629001,7221751,2,0.75,-0.287682
9630001,7222501,2,0.75,-0.287682
9631001,7223251,2,0.75,-0.287682
9632001,7224001,2,0.75,-0.287682
9633001,7224751,2,0.75,-0.287682
9634001,7225501,2,0.75,-0.287682
9635001,7226251,2,0.75,-0.287682
9636001,7227001,2,0.75,-0.287682
9637001,7227751,2,0.75,-0.287682
9638001,7228501,2,0.75,-0.287682
9639001,7229251,2,0.75,-0.287682
9640001,7230001,2,0.75,-0.287682
9641001,7230751,2,0.75,-0.287682
9642001,7231501,2,0.75,-0.287682
9643001,7232251,2,0.75,-0.287682
9644001,7233001,2,0.75,-0.287682
9645001,7233751,2,0.75,-0.287682
9646001,7234501,2,0.75,-0.287682
9647001,7235251,2,0.75,-0.287682
9648001,7236001,2,0.75,-0.287682
9649001,7236751,2,0.75,-0.287682
9650001,7237501,2,0.75,-0.287682
9651001,7238251,2,0.75,-0.287682
9652001,7239001,2,0.75,-0.287682
9653001,7239751,2,0.75,-0.287682
9654001,7240501,2,0.75,-0.287682
9655001,7241251,2,0.75,-0.287682
9656001,7242001,2,0.75,-0.287682
9657001,7242751,2,0.75,-0.287682
9658001,7243501,2,0.75,-0.287682
9659001,7244251,2,0.75,-0.287682
9660001,7245001,2,0.75,-0.287682
9661001,7245751,2,0.75,-0.287682
9662001,7246501,2,0.75,-0.287682
9663001,7247251,2,0.75,-0.287682
9664001,7248001,2,0.75,-0.287682
9665001,7248751,2,0.75,-0.287682
9666001,7249501,2,0.75,-0.287682
9667001,7250251,2,0.75,-0.287682
9668001,7251001,2,0.75,-0.287682
9669001,7251751,2,0.75,-0.287682
9670001,7252501,2,0.75,-0.287682
9671001,7253251,2,0.75,-0.287682
9672001,7254001,2,0.75,-0.287682
9673001,7254751,2,0.75,-0.287682
9674001,7255501,2,0.75,-0.287682
9675001,7256251,2,0.75,-0.287682
9676001,7257001,2,0.75,-0.287682
9677001,7257751,2,0.75,-0.287682
9678001,7258501,2,0.75,-0.287682
9679001,7259251,2,0.75,-0.287682
9680001,7260001,2,0.75,-0.287682
9681001,7260751,2,0.75,-0.287682
9682001,7261501,2,0.75,-0.287682
9683001,7262251,2,0.75,-0.287682
9684001,7263001,2,0.75,-0.287682
9685001,7263751,2,0.75,-0.287682
9686001,7264501,2,0.75,-0.287682
9687001,7265251,2,0.75,-0.287682
9688001,7266001,2,0.75,-0.287682
9689001,7266751,2,0.75,-0.287682
9690001,7267501,2,0.75,-0.287682
9691001,7268251,2,0.75,-0.287682
9692001,7269001,2,0.75,-0.287682
9693001,7269751,2,0.75,-0.287682
9694001,7270501,2,0.75,-0.287682
9695001,7271251,2,0.75,-0.287682
9696001,7272001,2,0.75,-0.287682
9697001,7272751,2,0.75,-0.287682
9698001,7273501,2,0.75,-0.287682
9699001,7274251,2,0.75,-0.287682
9700001,7275001,2,0.75,-0.287682
9701001,7275751,2,0.75,-0.287682
9702001,7276501,2,0.75,-0.287682
9703001,7277251,2,0.75,-0.287682
9704001,7278001,2,0.75,-0.287682
9705001,7278751,2,0.75,-0.287682
9706001,7279501,2,0.75,-0.287682
9707001,7280251,2,0.75,-0.287682
9708001,7281001,2,0.75,-0.287682
9709001,7281751,2,0.75,-0.287682
9710001,7282501,2,0.75,-0.287682
9711001,7283251,2,0.75,-0.287682
9712001,7284001,2,0.75,-0.287682
9713001,7284751,2,0.75,-0.287682
9714001,7285501,2,0.75,-0.287682
9715001,7286251,2,0.75,-0.287682
9716001,7287001,2,0.75,-0.287682
9717001,7287751,2,0.75,-0.287682
